id,word,sum_log_prob,sum_original_metrics_nae,sum_projected_metrics_nae
1.315,land,-10.020471572875977,7.486258745193481,9.106592655181883
1.316,and,-2.223697185516357,5.046774387359619,5.632488727569580
1.317,fame .,-11.955913625657558,13.264839172363281,15.537688016891481
1.318,It,-3.835548400878906,0.000000000000000,0.000000000000000
1.319,was,-2.245547771453857,3.240544319152832,5.025370121002197
1.320,the,-1.544885635375977,3.627515316009521,4.694008350372314
1.321,people,-8.669352531433105,3.073191165924072,5.235382556915283
1.322,of,-3.123795032501221,4.053795814514160,4.731732368469238
1.323,Bradford,-10.630313873291016,2.504868745803833,3.824063777923584
1.324,and,-2.535947561264038,3.766919612884521,4.665621757507324
1.325,the,-4.560839653015137,4.363466262817384,4.977314472198486
1.326,people,-3.549871206283569,5.238996505737305,6.266187667846680
1.327,who,-0.688139200210571,5.500512123107910,6.313244819641112
1.328,knew,-5.263459682464600,5.171055316925049,5.879797458648683
1.329,them,-3.845835685729981,4.552980422973633,5.755156040191650
1.330,who,-4.151451110839844,4.967940330505371,5.698979854583740
1.331,rejoiced,-14.528173200786116,7.332614421844482,10.834148406982422
1.332,at,-2.329940080642700,5.161850929260254,4.893765449523926
1.333,this,-3.631863355636597,5.566391944885254,6.457044124603272
1.334,proclamation,-12.644146919250488,4.881885528564453,5.490716934204102
1.335,but,-4.672656059265137,5.236474990844727,5.766659259796143
1.336,one,-6.746503353118896,5.410984516143799,5.861276149749756
1.337,question,-7.584018230438232,4.839251041412354,5.308990955352783
1.338,remained :,-7.795297443866730,9.619837284088135,12.426019191741943
1.339,who,-7.241487503051758,5.566226005554199,5.614392757415772
1.340,would,-1.927403092384338,5.426403522491455,5.463466644287108
1.341,kill,-6.472822189331055,4.220750808715819,4.454491138458252
1.342,the,-1.745796203613281,4.719843387603760,5.307672023773193
1.343,boar ?,-15.242232680320740,17.713958740234375,22.396758079528809
1.344,By,-5.801501750946045,0.000000000000000,0.000000000000000
1.345,the,-1.722443222999573,1.664225816726685,3.876146554946899
1.346,handsome,-13.295932769775391,2.193813085556030,4.742524623870850
1.347,reward,-8.546365737915039,1.806236147880554,3.998870611190796
1.348,many,-8.956832885742188,4.456377983093262,5.488105773925781
1.349,felt,-7.534377098083496,4.571398735046387,5.581831932067871
1.350,"tempted ,",-15.206091165542603,11.439843416213989,15.900825023651123
1.351,but,-7.429064273834228,4.668574810028076,5.485598087310791
1.352,the,-2.003078699111938,5.106384754180908,6.187270164489746
1.353,thought,-7.620950698852539,4.605300903320312,5.310639381408691
1.354,of,-0.899050056934357,5.205338478088379,6.627322196960449
1.355,the,-1.914810299873352,4.165497303009033,5.489207744598389
1.356,boar,-13.341720223426821,9.533769488334656,13.693726539611815
1.357,with,-6.732237815856934,5.020729064941406,6.016107559204102
1.358,its,-2.938495635986328,5.605670452117920,6.306440353393555
1.359,deadly,-9.401487827301024,10.202487468719482,12.795421600341795
1.360,tusks,-14.196386002004148,14.751882076263428,20.460112571716309
1.361,and,-2.433064222335815,4.671948909759521,5.121942043304443
1.362,face,-8.175667762756348,3.857065677642822,5.003325462341309
1.363,like,-9.705380439758301,4.747635841369629,5.540053367614746
1.364,thunder,-10.861563682556152,5.213125228881836,5.909065246582031
1.365,soon,-9.381752014160156,5.115844726562500,5.459731578826903
1.366,put,-6.253519058227539,5.208815574645996,5.814948081970215
